objectname,RA,DEC,prob,period,comper,Type,SNR1,SNR2,sector
TIC 437057036,135.301425128086,17.1700254846127,0.99430084,2.299570201105772,2.299570201105772,ROT,1.8484446677048951,2.479816038619977,"[45, 46]"
TIC 180762527,272.339090794734,29.951712687335,0.99430084,3.489188195373959,3.489188195373959,ROT,6.694436239446149,3.292394435777011,"[26, 40]"
TIC 140493236,21.2160088530625,-30.7457542625982,0.9943001,3.619204199037859,3.619204199037859,ROT,6.846802213493632,2.72151912813408,[3]
TIC 95077478,114.622908805842,24.002403569602,0.99429965,3.8437096375946345,3.8437096375946345,ROT,2.7077387005126656,1.8669347855664884,"[44, 46]"
TIC 245826472,67.9418638249809,14.8449248488568,0.9942993,2.3585831085540345,2.3585831085540345,ROT,3.606659916278573,3.7468360212489458,"[43, 44]"
TIC 149626644,87.1877051761981,-65.8636628117252,0.9942986,3.2691463754812173,3.2691463754812173,ROT,2.3218901496644,2.159403279651247,"[1, 2, 3, 9]"
TIC 125502297,105.861231842454,-10.2737344725574,0.9942978,3.1288435768018648,3.1288435768018648,ROT,2.1556940585022164,2.694546277171687,[33]
TIC 382473790,12.2990861972415,-53.7741703678087,0.9942977,2.9550649537345635,2.9550649537345635,ROT,2.666526317317203,1.5179060962181776,[2]
TIC 441726485,256.318722917846,75.501319915208,0.99429744,3.726094135303173,3.726094135303173,ROT,2.084595182983121,2.185992836636541,[20]
TIC 53414713,100.065684141217,-4.46132683623955,0.99429613,4.000833887298502,4.000833887298502,ROT,1.670816821683274,2.190758333515604,[33]
TIC 391901960,115.716573883727,-71.5419186509994,0.9942932,3.5851128296239607,3.5851128296239607,ROT,2.2621715505635263,1.2818899108472817,"[8, 27, 30, 34, 35, 36, 37]"
TIC 231672529,249.818439,-44.889733,0.9942926,3.387587927225704,3.387587927225704,ROT,3.741031886767885,3.361948151867338,[12]
TIC 442382301,198.119014021517,-62.6954915793227,0.9942907,1.6411017743617402,1.6411017743617402,ROT,2.160173236334007,2.1230312663979563,[38]
TIC 149352614,232.455578573085,-41.0720817651738,0.9942905,3.501747201026595,3.501747201026595,ROT,4.1860496649520105,2.3994497370241192,[38]
TIC 436650857,72.6668563107664,16.3294546069531,0.99428904,1.5180529238454648,1.5180529238454648,EA,2.2732689622350395,1.2473782359103796,[43]
TIC 153936620,172.337598953417,67.8671438172099,0.9942889,0.8971921955925174,0.8971921955925174,ROT,1.924031951991312,2.5878121760572266,"[41, 47, 48]"
TIC 79570081,53.4008229115447,-44.7970902522949,0.994288,1.588443667736268,1.588443667736268,ROT,4.612897648522007,4.729116879170249,"[30, 31]"
TIC 185467501,232.409109,-26.688784,0.9942861,3.717633849332668,3.717633849332668,ROT,3.339780019694086,1.5811380024975317,[11]
TIC 130519880,105.409342,-42.5179,0.99428576,3.572791279446604,3.572791279446604,ROT,2.9590147103572115,1.819024111775692,"[6, 7]"
TIC 306264447,30.927544897788,18.2532572269898,0.9942854,2.890090462391766,2.890090462391766,ROT,2.3368853794978968,1.166741923222766,[42]
TIC 233576098,282.241382393071,65.7924533625204,0.9942835,3.7044517805979615,3.7044517805979615,ROT,2.147797744976756,2.082750324844535,"[14, 17, 18, 22, 24, 25]"
TIC 331095601,214.105429,-52.41689,0.994283,2.7986121131348383,2.7986121131348383,ROT,4.538611750580031,4.135515966170002,[11]
TIC 179193934,210.864449342119,-41.4233444489273,0.99428284,1.8481163117946573,1.8481163117946573,ROT,3.629775307055712,4.112095174541556,"[11, 38]"
TIC 339879655,253.592013,-38.098325,0.9942825,3.6851924287155047,3.6851924287155047,ROT,3.998891940027233,3.45991889755692,"[12, 39]"
TIC 446908644,232.792962725135,-69.2192358174958,0.99428225,2.2040047254882214,2.2040047254882214,ROT,3.963844061802465,3.767766161249349,[39]
TIC 468348042,7.42558364000264,9.04654149088962,0.99428225,3.5268136149623426,3.5268136149623426,ROT,2.578698542531965,2.3194861882121005,"[42, 43]"
TIC 68816670,74.7168106164641,23.8366924261305,0.9942821,0.9265173809493796,0.9265173809493796,ROT,3.395386485874672,1.865623554438676,[43]
TIC 224225541,353.061824076808,-37.2558711052722,0.9942821,3.874054667972567,3.874054667972567,ROT,2.142857636059087,2.39332627743921,"[2, 29]"
TIC 32034497,56.4072459784414,-69.1291429974067,0.9942819,3.1964010315902582,3.1964010315902582,ROT,2.7129779596640846,2.1983151704015955,"[30, 31, 33, 34, 36, 37]"
TIC 157446808,264.655796532024,37.8990785457919,0.9942812,0.2729474654516585,0.2729474654516585,RRC,45.40030071011741,26.15040950870396,[25]
TIC 191762942,22.0236013975415,43.8774590948813,0.99428105,3.021700815334923,3.021700815334923,ROT,11.97427464756816,7.729399084541274,[17]
TIC 67828897,56.2911770495936,21.7045928721967,0.9942802,2.959296525799437,2.959296525799437,ROT,2.210279406739207,2.604677157856535,"[42, 43, 44]"
TIC 296841727,142.592709921099,-16.2774990061206,0.99427754,2.9936114309975466,2.9936114309975466,ROT,2.34508052819103,1.0086407465430782,[35]
TIC 414966175,140.844289078542,21.3091700120515,0.9942766,3.070953215628422,3.070953215628422,ROT,2.369792153048752,1.4378213804888904,[44]
TIC 67375828,121.009445608569,19.4760610310743,0.9942761,3.111606040381443,3.111606040381443,ROT,2.439990563688001,1.6387675505539805,"[44, 45]"
TIC 373767598,81.4876761512816,-70.9707173898287,0.9942726,3.616132811126085,3.616132811126085,ROT,2.163706168397848,1.8467452030924287,"[1, 2, 3, 4, 6, 13]"
TIC 20145286,89.761814,-38.414392,0.99426925,3.6180005741965897,3.6180005741965897,ROT,5.971361367191188,3.0580978921358866,"[5, 6]"
TIC 333680372,56.8472550051883,-1.97220704058793,0.99426866,3.866539187167652,3.866539187167652,ROT,5.419233308416507,3.15501429685094,"[5, 31]"
TIC 444004327,131.634707325058,8.47795206464024,0.9942674,1.3704750691103615,1.3704750691103615,ROT,17.699731247869497,10.415383705091092,[34]
TIC 395510284,207.294257666059,-75.8312578940547,0.9942667,2.249622124309381,2.249622124309381,ROT,3.881304657233121,3.5157274299138823,"[38, 39]"
TIC 441620384,120.30665753541,73.1716546367224,0.99426657,3.430470040352016,3.430470040352016,ROT,4.133506251780347,3.522298530960653,"[20, 26, 40]"
TIC 268529943,14.495631163244,-19.829852129937,0.9942661,4.824797551727161,4.824797551727161,ROT,4.20922037303126,2.1852459222140475,[3]
TIC 387515681,43.2882992626895,7.70585231150544,0.9942649,3.34958747607224,3.34958747607224,ROT,2.7702677758901144,1.936005347532556,"[4, 43, 44]"
TIC 150316752,117.472662485673,86.3652812376379,0.99426466,3.715243582847272,3.715243582847272,ROT,5.711870390997126,4.9025394164674685,"[19, 20, 40, 47]"
TIC 422383049,182.687248827201,-21.6635980669599,0.9942629,2.074426397416901,1.0372131987084507,EA,2.210818034975275,3.343190783017727,[36]
TIC 138430438,293.896392097891,41.8317625550423,0.99426186,5.825340479576321,2.9126702397881603,EA,1.036002737851922,2.202536938510493,"[14, 40]"
TIC 82346540,186.634445734836,33.788845919149,0.99426186,3.041766930876779,3.041766930876779,ROT,1.7909423245385736,2.2292543486945706,[49]
TIC 263345261,230.763861,-70.560013,0.9942615,3.218675965259872,3.218675965259872,ROT,2.052068882209608,1.9837579150552145,[12]
TIC 2938831,82.0512085256849,35.431120632329,0.9942601,1.4194985755068463,0.7097492877534232,EW,1.642507183758478,19.18517575324431,"[43, 44, 45]"
TIC 75432545,85.2727403341411,24.3502601183714,0.99425876,1.9869966908732204,1.9869966908732204,ROT,3.966603862064908,3.0824776796061,[43]
TIC 302172333,8.54144797379971,15.1962938167674,0.9942584,3.009570637956496,3.009570637956496,ROT,5.150551775910419,4.468230049588066,"[42, 43]"
TIC 165551262,266.763017206787,58.8396854056653,0.9942584,3.7488320098331296,3.7488320098331296,ROT,2.11858774772346,1.6726281021899825,"[16, 22, 24, 41]"
TIC 362931512,146.639942,-64.759178,0.9942578,3.630439636466385,3.630439636466385,ROT,1.7143657403801866,2.183455235329289,"[9, 10, 11, 36, 37, 38]"
TIC 229581948,270.622214756864,73.3574731101536,0.99425703,3.9103544718869,3.9103544718869,ROT,3.184345089820288,3.035014519027225,"[15, 17, 20, 22, 23, 24, 25]"
TIC 51867348,133.0755,-19.2214,0.9942562,3.222628037625965,3.222628037625965,ROT,2.2043030823353043,2.385639312516011,"[8, 35]"
TIC 121357059,225.219572,-36.476106,0.9942555,3.717611897686317,3.717611897686317,ROT,1.5072727048891756,2.057035387105219,[11]
TIC 44796808,62.4137778822354,-26.8136358567798,0.9942536,3.721218948715036,3.721218948715036,ROT,2.513278593071988,1.4948562478264176,"[4, 5, 31]"
TIC 310172371,239.675552802264,32.5127736114753,0.99425113,3.1091926607812423,3.1091926607812423,ROT,2.0033747083904823,2.606988517812832,"[24, 25]"
TIC 125736522,56.61396761228,25.1355333733201,0.99425066,3.4422930849049767,3.4422930849049767,ROT,5.176319904512005,3.701492966311317,"[42, 43, 44]"
TIC 14498757,111.11520295404,15.517199107607,0.9942497,3.086063528164499,3.086063528164499,ROT,2.4571267800933683,2.402979658109278,"[7, 44]"
TIC 4734265,182.77288519771,24.6592681640134,0.9942485,3.8619614553271897,3.8619614553271897,ROT,1.8391070712234627,2.10720544519136,[22]
TIC 166874846,59.6636741823753,-31.5950536629747,0.9942478,2.6339881479350127,2.6339881479350127,ROT,5.256105800336501,2.92877290058668,"[4, 5, 31]"
TIC 139637712,65.447885849018,-21.7707451314222,0.9942468,2.80857502066141,2.80857502066141,ROT,2.6404418747730767,1.7148872031084526,"[31, 32]"
TIC 299898024,106.059952824547,-66.4352887765764,0.99424416,2.4243023778852724,2.4243023778852724,ROT,2.035127640513424,1.843566780188938,[33]
TIC 420731033,65.7874226589439,85.3359849183954,0.99424344,2.3798967196932344,2.3798967196932344,ROT,3.1473389495009423,3.3251463000297936,"[25, 26]"
TIC 344043652,277.82575,-75.193721,0.9942392,3.3515634528676044,3.3515634528676044,ROT,2.044178615329598,2.351582411586649,[13]
TIC 282938591,313.191468393384,26.9270143160413,0.9942378,3.152870369864916,3.152870369864916,ROT,2.2897669367980464,1.593035630791478,[15]
TIC 396592990,214.070125,-72.613274,0.99423766,3.545452249158012,3.545452249158012,ROT,2.3715985073391592,2.3840503220924547,[12]
TIC 38422739,60.2081599555601,-64.4220704693748,0.9942374,0.0931085077899394,0.0931085077899394,DSCT,3.071960248686283,1.3787749395839104,[5]
TIC 61145609,56.6960904385078,22.9145796265546,0.99423695,2.9860859736416763,2.9860859736416763,ROT,5.472990075978455,3.933459358728349,"[42, 43]"
TIC 233181627,218.602090920535,68.7019282864718,0.99423695,3.703719443040244,3.703719443040244,ROT,2.9055800807767684,2.1939453503707167,"[14, 16, 21, 22, 49]"
TIC 433738779,190.613432,-61.018512,0.9942358,1.4244784774642136,1.4244784774642136,ROT,4.212828689733,4.415234339029914,[11]
TIC 418264584,54.9915904285958,76.107876972502,0.9942346,4.009800135217344,4.009800135217344,ROT,1.7144577045471912,2.0694547632861795,"[19, 25]"
TIC 365159284,203.53304530357,3.65896944922763,0.99423015,3.7151249032356177,3.7151249032356177,ROT,11.9169766656163,13.09259453857581,"[23, 50]"
TIC 300383439,111.374224552413,-69.3714170805719,0.99423015,3.041490271339766,3.041490271339766,ROT,2.3356848633821543,1.8054301737516567,"[27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]"
TIC 18874915,73.2378080866699,19.3306345781328,0.9942293,4.285287190763616,4.285287190763616,ROT,2.111862416275959,1.951428644511856,"[43, 44]"
TIC 173653708,257.883169173239,-58.4924941167452,0.9942293,0.0968061642312959,0.0968061642312959,DSCT,2.704004218666692,2.406406023888667,[39]
TIC 70655511,155.103898759864,16.7447127894186,0.9942287,3.025905386403538,3.025905386403538,ROT,2.2075239092390526,2.2007085861955145,[45]
TIC 236097200,313.186470559433,34.2168863501984,0.994228,3.468521232502013,3.468521232502013,ROT,5.087985582080751,4.508986503652308,[41]
TIC 179440946,79.988308,-66.232427,0.99422604,3.572776209655906,3.572776209655906,ROT,2.2510171652668567,1.8471539877394767,"[2, 3, 4, 5, 7, 9, 11, 12, 13]"
TIC 160585813,243.31420534915,72.8725409594077,0.9942251,1.3808390964876334,1.3808390964876334,EA,2.1851363813884204,2.4106335379998787,"[14, 16, 17, 19, 22, 23, 24, 26, 40, 47, 48, 50]"
TIC 387176295,140.458568,-55.514732,0.9942246,0.944529917147858,0.944529917147858,ROT,3.7258743773981697,1.9773105316733472,"[9, 10, 35]"
TIC 451592856,276.827841285576,-84.7481384837487,0.99422413,3.666979635037502,3.666979635037502,ROT,4.826753467698112,2.7067666096558742,"[27, 39]"
TIC 468360701,8.1450082436364,7.49076843000629,0.9942234,1.821350464199515,1.821350464199515,ROT,7.673064113157379,5.9881504343583405,"[42, 43]"
TIC 264767366,117.393725,-57.903386,0.99422234,3.400550508187839,3.400550508187839,ROT,5.938676800792632,3.899395913962896,"[8, 9]"
TIC 299834895,60.2782956111654,-77.5502140308023,0.99422014,1.2992423164909852,1.2992423164909852,ROT,2.45381547372434,2.688634702614927,"[28, 29, 32, 35, 39]"
TIC 323054661,319.11354895652,77.2108119235217,0.9942186,2.9655935392264934,2.9655935392264934,ROT,1.6711162381149702,2.1768219101031887,"[24, 25, 26]"
TIC 197829751,54.1985078851336,-55.7522497028985,0.9942159,3.071102656145131,3.071102656145131,ROT,2.3183973626287724,2.889901914766803,"[2, 3, 4]"
TIC 67744992,63.5721167438518,-9.11516848712646,0.9942153,1.70809862117722,1.70809862117722,ROT,1.902306878351287,2.619136379796529,"[5, 32]"
TIC 350516717,177.528118780771,11.0335848967489,0.9942145,3.372945213829529,3.372945213829529,ROT,2.0574252638389257,1.5192745300356434,"[22, 49]"
TIC 357527401,270.053241223192,56.6979791358616,0.99421114,4.031309763435149,4.031309763435149,ROT,3.44837472396691,2.7963643032952388,"[15, 19, 25, 47, 48, 49]"
TIC 39835118,244.778221975184,37.9379798935612,0.9942099,3.442785234223811,3.442785234223811,ROT,2.152329172162805,0.8957665256093582,[25]
TIC 167692429,102.716026,-63.431094,0.9942092,10.226053584939404,5.113026792469702,EA,1.7968696887822198,3.410105442263926,"[9, 11]"
TIC 404509061,202.093564415149,8.8396734272519,0.99420893,3.7427401778513234,3.7427401778513234,ROT,5.409960743572972,4.0731962555881625,"[23, 50]"
TIC 46824582,142.198603455081,-8.888779030217,0.994208,2.838940768504612,2.838940768504612,ROT,2.480985005759285,1.928093738563263,"[8, 35]"
TIC 352477210,323.069262,-74.31257,0.994208,1.641270432700379,1.641270432700379,ROT,5.402435758036317,5.072887768744842,[27]
TIC 389921913,87.8366,-70.285979,0.9942074,3.138363885202328,3.138363885202328,ROT,2.045922186367972,1.4976369663798326,"[10, 29, 38]"
TIC 149506101,194.219657542119,23.4973871454951,0.9942069,2.5540326468179604,2.5540326468179604,ROT,2.087526889766737,2.7855156382797848,"[23, 49]"
TIC 137832480,225.820243976345,59.011530685225,0.9942068,3.3202980554178807,3.3202980554178807,ROT,2.590405885357697,1.9855545530711425,"[15, 16]"
TIC 237384997,95.2994082207104,-37.2495632773183,0.99420655,3.464401416992448,3.464401416992448,ROT,2.279870579161493,1.8688808993496808,[33]
TIC 80927761,120.999082025189,56.0858581777282,0.9942052,1.702238988708594,1.702238988708594,ROT,2.118459902764145,0.9524107773996504,[47]
TIC 187582584,77.9754826807195,39.9452820818404,0.99420446,2.9528433343914413,2.9528433343914413,ROT,2.694119709675677,2.91914001144155,[19]
TIC 159453120,242.582341802884,80.5354858235805,0.99420375,3.9778357767280177,3.9778357767280177,ROT,2.1850071811234857,2.039784683557732,"[14, 19, 21]"
TIC 132306548,148.458745185271,-51.1467087035839,0.99420035,3.677728097754482,3.677728097754482,ROT,3.2320205889935227,2.33985610435808,"[9, 10, 36]"
TIC 321100028,60.1332630002779,-41.7484148188906,0.9941964,3.5438129057194763,3.5438129057194763,ROT,3.487607290739154,1.2467632550078938,[4]
TIC 376903767,18.4452157501071,10.813593425003,0.9941964,3.9899395925049954,3.9899395925049954,ROT,2.9845491904136408,1.8359850235058173,[43]
TIC 369491939,25.3809325024224,5.24928872267972,0.9941962,3.4956766911062744,3.4956766911062744,ROT,2.04114023751482,2.803863559338697,"[42, 43]"
TIC 341849173,121.804533,-54.92952,0.9941954,2.7649423298716145,2.7649423298716145,ROT,10.910336172918456,7.309886933101755,"[7, 8, 9]"
TIC 365073057,21.2216339033419,11.2020746066991,0.9941954,2.2875594671231303,2.2875594671231303,ROT,1.5529809748062666,2.221357112686178,"[42, 43]"
TIC 286250232,124.079297,-51.941624,0.99419314,3.30921952513778,3.30921952513778,ROT,6.282130245677632,6.379304426755744,"[8, 9]"
TIC 313799049,345.363692033673,58.2641971766611,0.994193,3.3849451175777348,1.6924725587888674,ROT,1.0973588534285632,2.837618433927888,"[17, 24]"
TIC 147133612,322.185113031434,-47.2617033070167,0.9941916,3.3274448216101367,1.6637224108050683,ROT,1.038358007131544,4.179543333785845,"[1, 27]"
TIC 55999432,69.5458244556647,-7.43763848691329,0.99419147,1.8547565244237287,1.8547565244237287,ROT,2.7619371850472403,1.8713020897805075,"[5, 32]"
TIC 206328160,354.318617696376,-49.2377248943133,0.9941911,0.8275150761372704,0.4137575380686352,EW,1.833800376012073,27.43764305067861,[28]
TIC 115722162,84.0658341941437,34.1435095737348,0.99418926,3.8148233441520887,3.8148233441520887,ROT,2.809593816837507,2.090938897680068,"[43, 44, 45]"
TIC 175490413,351.855872957189,-38.2739205537412,0.9941882,3.234014528713455,3.234014528713455,ROT,3.06215410337367,1.9046924604489728,[2]
TIC 279361762,104.766839981059,-58.5148144962252,0.9941849,0.0929405983558277,0.0929405983558277,DSCT,2.9873521385642325,1.143574287853195,"[2, 8, 27, 29, 33]"
TIC 101100599,57.6228234353284,-43.6183980945241,0.9941842,3.600875664365337,3.600875664365337,ROT,4.34693779541362,2.69496254811504,"[3, 30]"
TIC 198178340,244.347390476485,62.0632532841009,0.9941842,3.537658620783742,3.537658620783742,ROT,2.656776986714151,1.5160259738515354,"[16, 17, 19, 21, 22, 25, 26]"
TIC 63623869,32.6857065108464,34.9379586555338,0.99418384,0.763922692062837,0.3819613460314185,EA,4.170256943625168,8.693664745038676,[18]
TIC 198357390,256.333119655899,59.4536742444919,0.994183,4.25163191500886,4.25163191500886,ROT,2.5200970489783256,1.3612316311100636,"[15, 18, 21, 23, 24, 25, 26, 47, 48, 49]"
TIC 140298834,126.884158435098,-49.7548838705132,0.99417853,1.896328991880556,1.896328991880556,ROT,2.035938974058194,2.646962876494298,"[34, 35, 36]"
TIC 83545389,215.5969,-26.3516,0.9941782,2.20849336075717,2.20849336075717,ROT,2.128278705280359,2.0934576341126365,[11]
TIC 231090784,68.9393331003473,-67.1147217079096,0.9941782,3.01593295029834,3.01593295029834,ROT,2.1029120949404665,1.498454041234946,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
TIC 193993283,231.337885512236,53.5480677093242,0.99417806,2.832692484136831,2.832692484136831,ROT,1.7080366853371338,2.248205318538699,[50]
TIC 398289344,181.73360095684,-20.4694710151679,0.994175,2.53166227879061,2.53166227879061,ROT,2.200825890049083,2.114725347991524,[36]
TIC 323710762,137.546675048738,10.9214785723335,0.99417466,1.741757329303704,1.741757329303704,ROT,2.5416648029655464,2.933342639602222,"[44, 45, 46]"
TIC 130867109,187.921250737238,-32.4757763075527,0.9941738,3.2868815170691006,3.2868815170691006,ROT,2.002703386007625,1.1933828389643693,[37]
TIC 317780316,353.851618391624,76.6531237092556,0.9941737,3.537732743108401,3.537732743108401,ROT,3.168552145435776,2.5161773649417403,[25]
